GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2010,FD_num_2010,FD_pct_2010,D_Cap,G_Cap
26021,2010,26,190,3254,39,1183,23715,156813,38516,24.56,6031,4020
26023,2010,10,65,1040,3,58,1276,45248,6527,14.43,4524,15082
26025,2010,22,148,2440,24,469,9765,136146,32177,23.63,6188,5672
26027,2010,9,68,1133,12,240,4094,52293,3127,5.98,5810,4357
26029,2010,6,45,750,9,163,4046,25949,1523,5.87,4324,2883
26031,2010,5,23,475,5,174,3600,26152,3175,12.14,5230,5230
26033,2010,5,52,706,13,317,5747,38520,10696,27.77,7704,2963
26035,2010,10,63,980,8,198,3442,30926,1906,6.16,3092,3865
26037,2010,4,29,402,7,176,2890,75382,13342,17.7,18845,10768
26045,2010,12,81,1433,14,373,7163,107759,21806,20.24,8979,7697
26047,2010,5,24,483,17,319,6873,32694,5769,17.65,6538,1923
26049,2010,61,416,6782,101,2731,53754,425790,127082,29.85,6980,4215
26051,2010,8,76,1148,3,81,1398,25692,2362,9.19,3211,8564
26055,2010,10,47,793,23,839,15668,86986,15290,17.58,8698,3782
26057,2010,7,49,601,11,184,3251,42476,2836,6.68,6068,3861
26063,2010,8,46,659,9,219,2961,33118,9801,29.59,4139,3679
26065,2010,25,167,3494,45,1343,22745,280895,92267,32.85,11235,6242
26069,2010,8,53,711,8,225,3710,25887,6667,25.76,3235,3235
26075,2010,20,158,2588,21,680,14343,160248,42431,26.48,8012,7630
26077,2010,23,213,3506,43,1276,23500,250331,64961,25.95,10883,5821
26081,2010,65,512,8599,118,2908,70915,602622,134218,22.27,9271,5106
26091,2010,10,125,1799,20,605,10696,99892,22041,22.06,9989,4994
26093,2010,8,65,962,21,882,23286,180967,54312,30.01,22620,8617
26099,2010,82,599,9669,143,4939,108611,840978,195209,23.21,10255,5880
26101,2010,6,31,462,10,205,4308,24733,3056,12.36,4122,2473
26103,2010,8,86,1295,13,476,7677,67077,10896,16.24,8384,5159
26105,2010,6,40,498,6,94,1480,28705,1656,5.77,4784,4784
26111,2010,8,56,878,13,339,6593,83629,21895,26.18,10453,6433
26115,2010,6,73,1044,22,724,13486,152021,31287,20.58,25336,6910
26117,2010,18,109,1570,15,415,6107,63342,3775,5.96,3519,4222
26121,2010,20,183,2940,24,605,10046,172188,60457,35.11,8609,7174
26123,2010,9,69,1160,8,246,4282,48460,1590,3.28,5384,6057
26125,2010,110,753,12387,255,8418,190553,1202362,360771,30.01,10930,4715
26127,2010,7,59,924,8,193,2826,26570,980,3.69,3795,3321
26129,2010,6,31,567,6,132,2228,21699,9,0.04,3616,3616
26133,2010,8,40,721,7,138,2370,23528,3707,15.76,2941,3361
26137,2010,5,48,742,6,114,2261,24164,2960,12.25,4832,4027
26139,2010,19,136,1889,33,956,17941,263801,86740,32.88,13884,7993
26143,2010,5,28,394,6,124,2070,24449,4651,19.02,4889,4074
26145,2010,35,221,3436,42,1100,23217,200169,41373,20.67,5719,4765
26147,2010,23,158,2236,27,605,12654,163040,53236,32.65,7088,6038
26149,2010,13,94,1588,16,266,4718,61295,6833,11.15,4715,3830
26151,2010,12,65,980,8,285,4810,43114,2681,6.22,3592,5389
26155,2010,15,79,1233,12,399,7643,70648,11238,15.91,4709,5887
26159,2010,14,87,1376,17,444,7754,76258,4527,5.94,5447,4485
26161,2010,19,170,2628,55,2479,57897,344791,88437,25.65,18146,6268
26163,2010,240,1491,23750,451,8496,179826,1820584,274017,15.05,7585,4036
26165,2010,7,40,644,8,139,2900,32735,3182,9.72,4676,4091
27003,2010,16,264,5551,37,1669,41977,330844,127023,38.39,20677,8941
27007,2010,6,106,2138,7,359,5983,44442,8067,18.15,7407,6348
27041,2010,7,187,3375,6,285,4521,36009,13332,37.02,5144,6001
27045,2010,5,27,528,6,173,2088,20866,538,2.58,4173,3477
27049,2010,6,35,475,10,284,4432,46183,11090,24.01,7697,4618
27053,2010,70,664,12016,211,8646,215171,1152425,341806,29.66,16463,5461
27057,2010,4,58,1161,4,211,3492,20428,4389,21.49,5107,5107
27085,2010,10,56,944,5,407,6916,36651,7365,20.09,3665,7330
27091,2010,4,58,877,5,235,3550,20840,8987,43.12,5210,4168
27111,2010,12,260,4747,11,494,7207,57303,9953,17.37,4775,5209
27115,2010,6,54,883,5,175,2589,29750,4768,16.03,4958,5950
27119,2010,6,45,687,7,313,5039,31600,8692,27.51,5266,4514
27123,2010,31,199,2930,98,3795,95136,508640,124480,24.47,16407,5190
27135,2010,6,78,1003,6,193,2653,15629,4624,29.58,2604,2604
27137,2010,18,270,5257,36,1663,33829,200226,54577,27.26,11123,5561
27153,2010,4,38,406,8,179,2968,24895,8516,34.21,6223,3111
27163,2010,11,226,4827,21,1506,39876,238136,94326,39.61,21648,11339
27171,2010,5,41,551,11,871,16832,124700,17188,13.78,24940,11336
28011,2010,12,65,1055,10,216,3752,34145,14127,41.37,2845,3414
28023,2010,7,64,1082,4,104,1739,16732,2306,13.78,2390,4183
28025,2010,4,67,915,6,121,1991,20634,3298,15.98,5158,3439
28031,2010,8,75,1277,5,111,1603,19568,0,0.0,2446,3913
28033,2010,23,246,3530,14,826,20067,161252,44656,27.69,7010,11518
28035,2010,24,299,4656,13,343,5424,74934,9746,13.01,3122,5764
28045,2010,7,50,829,4,135,2326,43929,19686,44.81,6275,10982
28047,2010,41,470,7355,17,738,14599,187105,77396,41.36,4563,11006
28049,2010,50,526,7546,34,1427,26118,245285,67858,27.66,4905,7214
28051,2010,7,62,883,4,68,1138,19198,5050,26.3,2742,4799
28059,2010,37,283,5036,21,740,13695,139668,35135,25.16,3774,6650
28061,2010,7,55,676,3,70,1020,17062,2222,13.03,2437,5687
28067,2010,22,225,3422,14,395,7096,67761,8911,13.15,3080,4840
28073,2010,12,95,1424,11,315,4985,55658,7994,14.36,4638,5059
28075,2010,19,231,3913,14,440,7904,80261,14017,17.46,4224,5732
28083,2010,11,113,1811,8,239,3340,32317,10041,31.07,2937,4039
28085,2010,8,88,1285,3,287,5507,34869,7915,22.7,4358,11623
28087,2010,17,167,2576,11,354,6276,59779,13206,22.09,3516,5434
28091,2010,9,99,1401,5,136,2355,27088,4518,16.68,3009,5417
28095,2010,13,136,1935,9,174,2312,36989,2730,7.38,2845,4109
28101,2010,7,66,1129,6,134,2210,21720,2475,11.39,3102,3620
28109,2010,15,176,3017,9,319,5981,55834,7872,14.1,3722,6203
28113,2010,12,101,1507,9,233,4665,40404,3476,8.6,3367,4489
28117,2010,9,61,931,7,166,2452,25276,1243,4.92,2808,3610
28123,2010,11,115,1674,7,201,2824,28264,4356,15.41,2569,4037
28127,2010,6,69,1084,4,94,2052,27503,2085,7.58,4583,6875
28133,2010,8,53,852,8,141,2310,29450,6609,22.44,3681,3681
28141,2010,10,53,833,9,149,2179,19593,0,0.0,1959,2177
28147,2010,3,26,367,3,83,1312,15443,4312,27.92,5147,5147
28149,2010,10,105,1486,5,278,5191,48773,14086,28.88,4877,9754
28153,2010,9,71,1221,4,203,2971,20747,1024,4.93,2305,5186
28163,2010,8,110,1568,5,137,2071,28065,9552,34.03,3508,5613
29019,2010,13,92,1481,27,2055,31384,162642,52313,32.16,12510,6023
29021,2010,11,80,1316,12,749,13007,89201,18717,20.98,8109,7433
29031,2010,8,79,1217,8,390,7223,75674,20053,26.5,9459,9459
29037,2010,13,172,3039,12,705,13541,99478,32185,32.35,7652,8289
29047,2010,16,137,2064,32,1966,40200,221939,64191,28.92,13871,6935
29051,2010,9,62,935,12,919,14298,75990,17865,23.51,8443,6332
29077,2010,32,255,4068,39,1653,29618,275174,56141,20.4,8599,7055
29091,2010,11,97,1299,10,237,3728,40400,7477,18.51,3672,4040
29095,2010,73,856,17914,96,5365,107522,674158,160188,23.76,9235,7022
29097,2010,22,172,2688,12,333,6160,117404,27783,23.66,5336,9783
29099,2010,16,121,2002,23,1049,23481,218733,61105,27.94,13670,9510
29105,2010,4,26,427,5,130,2333,35571,7098,19.96,8892,7114
29109,2010,6,41,629,8,223,3522,38634,4155,10.75,6439,4829
29127,2010,9,81,1345,6,230,3894,28781,4516,15.69,3197,4796
29143,2010,6,51,726,6,97,1305,18956,580,3.06,3159,3159
29157,2010,3,42,853,3,59,764,18971,2962,15.61,6323,6323
29159,2010,7,68,989,9,225,4220,42201,7060,16.73,6028,4689
29165,2010,6,21,402,11,827,16005,89322,31211,34.94,14887,8120
29169,2010,8,55,820,5,196,2918,52274,8739,16.72,6534,10454
29183,2010,20,212,3808,42,2474,59577,360485,140645,39.02,18024,8582
29186,2010,3,41,573,3,121,1911,18145,5171,28.5,6048,6048
29189,2010,79,722,11829,182,9738,235025,998954,264850,26.51,12644,5488
29213,2010,13,79,1961,14,506,8947,51675,10701,20.71,3975,3691
30029,2010,6,78,1248,13,820,19608,90928,10737,11.81,15154,6994
30031,2010,4,41,665,18,1000,21527,89513,13597,15.19,22378,4972
30063,2010,6,48,735,20,1067,21961,109299,30018,27.46,18216,5464
31001,2010,5,50,644,7,304,4827,31364,7653,24.4,6272,4480
31013,2010,4,47,687,4,122,1818,11308,3742,33.09,2827,2827
31017,2010,4,51,800,3,69,693,3145,317,10.08,786,1048
31025,2010,3,60,1057,5,94,1343,25241,7053,27.94,8413,5048
31039,2010,4,61,932,4,80,1382,9139,3005,32.89,2284,2284
31047,2010,7,67,931,5,128,1726,24326,8838,36.33,3475,4865
31053,2010,5,52,638,7,370,6199,36691,9812,26.74,7338,5241
31055,2010,34,264,4303,91,6045,109090,517110,74231,14.35,15209,5682
31059,2010,3,32,190,4,61,554,5890,1410,23.93,1963,1472
31089,2010,5,91,1362,9,210,2507,10435,2666,25.55,2087,1159
31109,2010,14,129,1813,45,3211,49996,285407,38274,13.41,20386,6342
31111,2010,7,97,1564,6,176,2461,36288,8235,22.69,5184,6048
31123,2010,4,11,143,3,70,1203,5042,2539,50.36,1260,1680
31141,2010,5,69,932,7,453,6998,32237,5519,17.12,6447,4605
31153,2010,10,77,1154,13,973,16037,158840,47845,30.12,15884,12218
31155,2010,5,71,820,6,111,1545,20780,2961,14.25,4156,3463
31161,2010,4,31,381,6,90,1330,5469,1772,32.41,1367,911
31179,2010,3,63,1002,4,86,1013,9595,712,7.42,3198,2398
31185,2010,4,46,768,3,116,1923,13665,3570,26.12,3416,4555
32003,2010,92,1122,20645,257,13952,338356,1951269,165475,8.48,21209,7592
32031,2010,20,206,3708,66,3260,89437,421407,86358,20.49,21070,6384
33003,2010,11,69,1361,16,608,14454,47818,276,0.58,4347,2988
33005,2010,5,55,1031,21,1267,25159,77117,11095,14.39,15423,3672
33007,2010,7,54,926,10,299,5004,33055,4906,14.84,4722,3305
33009,2010,13,113,1917,34,1581,31499,89118,11509,12.91,6855,2621
33013,2010,10,86,1479,26,1734,30452,146445,31080,21.22,14644,5632
33017,2010,7,62,871,19,1590,32307,123143,28973,23.53,17591,6481
34001,2010,35,259,4373,87,2335,58038,274549,99613,36.28,7844,3155
34003,2010,58,284,5640,260,10847,279780,905116,107451,11.87,15605,3481
34005,2010,28,188,3155,74,4323,101791,448734,169305,37.73,16026,6063
34007,2010,47,313,5685,152,4192,96444,513657,141226,27.49,10928,3379
34011,2010,16,112,1996,43,945,23783,156898,47103,30.02,9806,3648
34013,2010,71,448,9195,346,5860,150593,783969,68650,8.76,11041,2265
34015,2010,24,198,3153,49,2304,51059,288288,126343,43.83,12012,5883
34017,2010,74,413,6090,242,3893,92450,634266,2135,0.34,8571,2620
34019,2010,4,23,290,23,1259,29844,128349,28225,21.99,32087,5580
34021,2010,36,252,3957,106,3733,89003,366513,102659,28.01,10180,3457
34023,2010,59,416,7220,218,6271,149303,809858,233927,28.88,13726,3714
34025,2010,39,241,4236,165,7148,172655,630380,217042,34.43,16163,3820
34027,2010,21,135,2564,101,5434,141844,492276,188884,38.37,23441,4874
34029,2010,38,278,5516,101,5599,128130,576567,281417,48.81,15172,5708
34031,2010,45,367,7208,231,4580,105506,501226,67444,13.46,11138,2169
34033,2010,7,46,836,15,567,11180,66083,8633,13.06,9440,4405
34035,2010,16,63,1043,59,3897,94336,323444,133311,41.22,20215,5482
34037,2010,8,73,877,27,1718,38406,149265,53488,35.83,18658,5528
34039,2010,42,381,7000,164,4671,110772,536499,65726,12.25,12773,3271
34041,2010,6,59,901,30,1500,33894,108692,32708,30.09,18115,3623
35001,2010,55,542,9569,76,4854,99745,662564,136118,20.54,12046,8717
35005,2010,10,80,1287,7,417,7358,65645,17658,26.9,6564,9377
35009,2010,9,74,1243,3,244,3440,48376,16741,34.61,5375,16125
35013,2010,25,168,2615,22,818,14999,209233,88230,42.17,8369,9510
35025,2010,10,99,1560,8,439,8535,64727,9740,15.05,6472,8090
35031,2010,13,147,2858,14,508,11308,71492,39226,54.87,5499,5106
35035,2010,8,58,990,7,166,3617,63797,29715,46.58,7974,9113
35045,2010,16,134,2514,10,652,15532,130044,40318,31.0,8127,13004
35049,2010,8,95,2121,22,1591,37623,144170,46072,31.96,18021,6553
35057,2010,4,30,498,5,57,1011,16383,3891,23.75,4095,3276
35061,2010,9,70,1173,10,310,6247,76569,34908,45.59,8507,7656
36005,2010,192,1045,17665,1051,6014,115171,1385108,12462,0.9,7214,1317
36009,2010,14,109,1629,21,685,10505,80317,3977,4.95,5736,3824
36011,2010,6,54,930,13,696,12216,80026,6013,7.51,13337,6155
36013,2010,23,175,2882,34,1293,21358,134905,15534,11.51,5865,3967
36015,2010,16,125,2010,14,749,13827,88830,21029,23.67,5551,6345
36017,2010,12,77,1190,11,560,8894,50477,806,1.6,4206,4588
36021,2010,11,96,1755,22,614,13184,63096,9467,15.0,5736,2868
36023,2010,8,69,1004,10,475,8262,49336,4838,9.81,6167,4933
36025,2010,10,53,838,13,410,8285,47980,1362,2.84,4798,3690
36027,2010,23,232,3417,102,3031,71177,297488,106487,35.8,12934,2916
36029,2010,119,1033,16181,245,11062,187292,919040,238054,25.9,7723,3751
36031,2010,8,47,679,19,317,6518,39370,3882,9.86,4921,2072
36033,2010,8,58,945,14,309,6173,51599,8975,17.39,6449,3685
36037,2010,6,41,632,9,348,6193,60079,3071,5.11,10013,6675
36039,2010,7,51,794,12,402,7699,49221,6299,12.8,7031,4101
36043,2010,8,67,1021,12,277,5313,64519,8190,12.69,8064,5376
36045,2010,23,168,2771,27,938,17944,116229,16866,14.51,5053,4304
36047,2010,380,1867,32326,1990,12185,245191,2504700,393,0.02,6591,1258
36051,2010,11,77,1119,14,703,11930,65393,11134,17.03,5944,4670
36053,2010,12,84,1436,14,550,9744,73442,10694,14.56,6120,5245
36055,2010,64,599,9517,184,11889,200540,744344,251900,33.84,11630,4045
36059,2010,95,577,9356,559,12560,314262,1339532,74914,5.59,14100,2396
36061,2010,147,1163,25118,1323,16716,417671,1585873,2,0.0,10788,1198
36063,2010,30,273,4802,31,1815,30593,216469,48276,22.3,7215,6982
36065,2010,32,280,4283,53,1731,32742,234878,46066,19.61,7339,4431
36067,2010,49,388,6276,117,6960,115127,467026,122215,26.17,9531,3991
36069,2010,12,121,1791,20,1419,24561,107931,14931,13.83,8994,5396
36075,2010,16,121,1864,23,895,15049,122109,9743,7.98,7631,5309
36079,2010,3,21,406,32,912,19940,99710,39109,39.22,33236,3115
36081,2010,278,1400,28664,1342,12280,291438,2230722,7451,0.33,8024,1662
36085,2010,35,216,3850,207,3726,84972,468730,22938,4.89,13392,2264
36087,2010,22,128,2576,96,2205,59459,311687,92703,29.74,14167,3246
36089,2010,19,128,2070,34,790,16869,111944,15983,14.28,5891,3292
36093,2010,17,166,2876,36,1596,31029,154727,55632,35.95,9101,4297
36101,2010,13,85,1381,23,1203,21024,98990,11349,11.47,7614,4303
36103,2010,86,599,10426,519,14639,363972,1493350,453548,30.37,17364,2877
36105,2010,14,77,1407,30,668,13559,77547,10838,13.98,5539,2584
36109,2010,5,47,747,18,1521,27706,101564,17871,17.6,20312,5642
36111,2010,15,135,2291,47,1905,39516,182493,46797,25.64,12166,3882
36117,2010,18,113,1899,12,756,13253,93772,13798,14.71,5209,7814
36119,2010,52,294,5116,443,9964,243088,949113,142030,14.96,18252,2142
36121,2010,7,71,1551,9,361,6183,42155,7891,18.72,6022,4683
37001,2010,27,191,3209,22,891,14146,151131,40792,26.99,5597,6869
37003,2010,5,31,492,4,134,1926,37198,2416,6.49,7439,9299
37007,2010,4,32,435,5,118,1797,26948,1551,5.76,6737,5389
37011,2010,5,34,499,5,207,3511,17797,0,0.0,3559,3559
37013,2010,9,69,1030,10,393,6372,47759,6999,14.66,5306,4775
37017,2010,10,67,981,7,180,2785,35190,2260,6.42,3519,5027
37019,2010,21,138,2302,19,864,14048,107431,16845,15.68,5115,5654
37021,2010,26,231,3771,46,3130,54464,238318,59094,24.8,9166,5180
37023,2010,20,165,2384,17,634,10187,90912,25189,27.71,4545,5347
37025,2010,22,174,2652,27,1055,17410,178011,39787,22.35,8091,6593
37027,2010,16,145,2337,14,513,7792,83029,29330,35.32,5189,5930
37031,2010,12,113,1657,15,591,9896,66469,16357,24.61,5539,4431
37035,2010,29,253,3756,25,970,15803,154358,40326,26.12,5322,6174
37037,2010,14,92,1366,13,451,7615,63505,5014,7.9,4536,4885
37039,2010,9,59,774,5,214,3516,27444,118,0.43,3049,5488
37047,2010,18,129,2015,13,384,5924,58098,1621,2.79,3227,4469
37049,2010,20,142,2065,16,577,9347,103505,23601,22.8,5175,6469
37051,2010,48,527,7571,48,1546,26212,319431,96550,30.23,6654,6654
37053,2010,4,27,394,9,212,5721,23547,3085,13.1,5886,2616
37055,2010,15,79,1595,17,574,14442,33920,12762,37.62,2261,1995
37061,2010,19,143,1831,13,391,6557,58505,986,1.69,3079,4500
37063,2010,27,354,5151,52,1891,38610,267587,72166,26.97,9910,5145
37065,2010,13,92,1428,10,265,4155,56552,9134,16.15,4350,5655
37067,2010,49,525,7479,67,2526,43270,350670,136579,38.95,7156,5233
37069,2010,9,59,943,8,307,5264,60619,2868,4.73,6735,7577
37071,2010,37,328,4572,32,1358,21593,206086,58343,28.31,5569,6440
37081,2010,58,571,7963,104,3338,58559,488406,102650,21.02,8420,4696
37083,2010,18,163,2212,20,346,5517,54691,9543,17.45,3038,2734
37089,2010,10,110,1748,25,1180,19963,106740,22357,20.95,10674,4269
37091,2010,10,89,1322,7,242,3353,24669,2821,11.43,2466,3524
37093,2010,6,42,631,7,151,2566,46952,10606,22.59,7825,6707
37097,2010,24,238,3536,27,1157,19180,159437,25056,15.72,6643,5905
37101,2010,25,200,3055,34,1021,16869,168878,8429,4.99,6755,4967
37105,2010,14,110,1670,15,446,7126,57866,12463,21.54,4133,3857
37107,2010,19,138,2223,16,510,8897,59495,7316,12.3,3131,3718
37109,2010,13,115,1667,13,523,8882,78265,12888,16.47,6020,6020
37111,2010,9,79,973,9,352,5448,44996,3488,7.75,4999,4999
37119,2010,80,743,12719,195,8316,154034,919628,206382,22.44,11495,4716
37125,2010,16,138,1809,16,714,12052,88247,22380,25.36,5515,5515
37127,2010,24,234,3402,20,688,11222,95840,12635,13.18,3993,4792
37129,2010,27,309,5270,42,1854,31852,202667,64805,31.98,7506,4825
37135,2010,9,88,1104,20,1318,25662,133801,31158,23.29,14866,6690
37145,2010,7,73,991,6,195,3107,39464,2975,7.54,5637,6577
37147,2010,33,279,4086,24,1100,18589,168148,14543,8.65,5095,7006
37151,2010,20,149,2455,23,616,8951,141752,24426,17.23,7087,6163
37153,2010,11,100,1382,11,274,3796,46639,5625,12.06,4239,4239
37155,2010,30,297,3920,28,812,11765,134168,12957,9.66,4472,4791
37157,2010,21,166,2319,20,413,6091,93643,20761,22.17,4459,4682
37159,2010,26,223,3439,21,751,12914,138428,32737,23.65,5324,6591
37163,2010,16,160,3023,13,424,6779,63431,2915,4.6,3964,4879
37165,2010,12,94,1424,7,178,2921,36157,5943,16.44,3013,5165
37169,2010,7,53,728,8,281,4269,47401,8159,17.21,6771,5925
37171,2010,20,209,3152,18,501,7824,73673,6662,9.04,3683,4092
37173,2010,7,33,548,4,118,2264,13981,605,4.33,1997,3495
37179,2010,21,177,2847,28,1249,20811,201292,32195,15.99,9585,7189
37181,2010,11,155,2079,9,281,4653,45422,4541,10.0,4129,5046
37183,2010,66,633,10358,168,8069,146990,900993,173265,19.23,13651,5363
37189,2010,11,190,3200,10,513,8110,51079,3949,7.73,4643,5107
37191,2010,26,224,3530,22,593,10202,122623,25040,20.42,4716,5573
37193,2010,10,114,1590,14,358,4957,69340,8384,12.09,6934,4952
37195,2010,18,165,2338,19,552,8152,81234,5097,6.27,4513,4275
37197,2010,8,49,725,11,198,3166,38406,639,1.66,4800,3491
38015,2010,5,55,886,7,677,10842,81308,19849,24.41,16261,11615
38017,2010,10,276,5547,19,1405,22416,149778,22405,14.96,14977,7883
38059,2010,3,16,136,6,189,2669,27471,8444,30.74,9157,4578
38079,2010,4,41,565,6,171,2440,13937,990,7.1,3484,2322
38099,2010,4,47,536,7,151,2047,11119,2050,18.44,2779,1588
39001,2010,10,61,949,4,106,1463,28550,936,3.28,2855,7137
39003,2010,23,205,3394,17,569,10140,106331,21970,20.66,4623,6254
39005,2010,8,40,731,10,397,6248,53139,1949,3.67,6642,5313
39007,2010,22,155,2368,19,493,9040,101497,16941,16.69,4613,5341
39009,2010,12,92,1632,14,423,8859,64757,15662,24.19,5396,4625
39015,2010,13,98,1542,6,333,6638,44846,4474,9.98,3449,7474
39017,2010,37,258,4350,54,2510,55531,368130,112346,30.52,9949,6817
39019,2010,6,77,1202,4,104,1483,28836,1676,5.81,4806,7209
39021,2010,6,48,656,9,216,3887,40097,408,1.02,6682,4455
39023,2010,18,128,2158,24,808,17167,138333,26637,19.26,7685,5763
39027,2010,10,67,1153,12,435,9245,42040,4052,9.64,4204,3503
39029,2010,18,124,2096,18,561,8893,107841,20732,19.22,5991,5991
39033,2010,8,47,829,8,190,3725,43784,2491,5.69,5473,5473
39035,2010,139,1126,17790,315,8894,186848,1280122,246210,19.23,9209,4063
39037,2010,8,56,805,8,340,6247,52959,2136,4.03,6619,6619
39047,2010,5,28,419,9,200,4355,29030,1227,4.23,5806,3225
39049,2010,112,1438,24430,238,9001,203246,1163414,275641,23.69,10387,4888
39051,2010,8,53,895,5,265,4771,42698,5769,13.51,5337,8539
39057,2010,19,146,2138,21,1061,23799,161573,53645,33.2,8503,7693
39059,2010,12,74,1191,10,229,3810,40087,5798,14.46,3340,4008
39061,2010,84,753,11777,171,7356,162175,802374,218887,27.28,9552,4692
39071,2010,8,52,868,7,210,4562,43589,1880,4.31,5448,6227
39075,2010,6,31,372,9,245,3189,42366,876,2.07,7061,4707
39081,2010,13,117,1914,20,579,10142,69709,14156,20.31,5362,3485
39083,2010,12,92,1417,12,369,6493,60921,9597,15.75,5076,5076
39085,2010,24,209,3361,34,1781,36743,230041,89226,38.79,9585,6765
39089,2010,17,148,2730,22,1200,24426,166492,26577,15.96,9793,7567
39091,2010,9,89,1376,14,267,4769,45858,3483,7.59,5095,3275
39093,2010,37,326,4809,54,1995,37880,301356,77344,25.67,8144,5580
39099,2010,37,283,4587,56,1893,31511,238823,69801,29.23,6454,4264
39103,2010,13,107,1679,21,1811,29723,172332,44493,25.82,13256,8206
39107,2010,5,44,665,7,242,3534,40814,3252,7.97,8162,5830
39109,2010,14,112,1647,9,480,10303,102506,15636,15.25,7321,11389
39113,2010,74,631,10328,77,3629,80957,535153,158183,29.56,7231,6950
39119,2010,13,98,1671,15,520,9400,86074,15122,17.57,6621,5738
39133,2010,19,118,1957,19,844,17297,161419,33164,20.55,8495,8495
39137,2010,6,34,519,6,170,1673,34499,5023,14.56,5749,5749
39139,2010,18,163,2705,24,795,16509,124475,26630,21.39,6915,5186
39141,2010,13,111,1644,11,434,8702,78064,8566,10.97,6004,7096
39143,2010,10,92,1309,11,413,7321,60944,6159,10.11,6094,5540
39145,2010,16,118,2096,13,474,9632,79499,13468,16.94,4968,6115
39149,2010,6,54,814,9,369,6950,49423,7569,15.32,8237,5491
39151,2010,51,404,6587,64,2964,61712,375586,103577,27.58,7364,5868
39153,2010,58,526,8545,88,4917,100404,541781,189680,35.01,9341,6156
39155,2010,41,349,5598,47,1552,26795,210312,46163,21.95,5129,4474
39157,2010,19,146,2511,16,738,12650,92582,17559,18.97,4872,5786
39159,2010,6,45,693,6,181,4015,52300,7338,14.03,8716,8716
39165,2010,15,97,2149,27,1856,38141,212693,69595,32.72,14179,7877
39167,2010,13,84,1646,13,512,9906,61778,5187,8.4,4752,4752
39173,2010,20,320,4705,22,741,14797,125488,36555,29.13,6274,5704
40013,2010,10,68,1154,5,130,1819,42416,8287,19.54,4241,8483
40019,2010,17,121,2215,9,173,3353,47557,4569,9.61,2797,5284
40027,2010,26,189,3342,45,1326,30172,255755,61262,23.95,9836,5683
40037,2010,11,107,1761,7,299,4782,69967,13189,18.85,6360,9995
40079,2010,17,134,2103,6,228,3231,50384,6919,13.73,2963,8397
40089,2010,6,33,606,7,173,3880,33151,5474,16.51,5525,4735
40091,2010,4,25,417,5,163,3515,20252,2583,12.76,5063,4050
40101,2010,17,131,2071,11,319,5849,70990,8901,12.54,4175,6453
40109,2010,102,795,12914,176,4312,99818,718633,183238,25.5,7045,4083
40113,2010,7,49,732,3,101,1500,47472,13639,28.73,6781,15824
40121,2010,10,111,1524,6,122,1908,45837,19048,41.56,4583,7639
40123,2010,8,70,858,5,86,1462,37492,8275,22.07,4686,7498
40137,2010,10,72,1184,8,168,2784,45048,7586,16.84,4504,5631
40139,2010,5,32,512,4,78,1224,20640,17165,83.16,4128,5160
40143,2010,79,732,11996,78,4443,82979,603403,154010,25.52,7638,7735
41001,2010,3,38,618,8,197,4145,16134,5866,36.36,5378,2016
41003,2010,5,27,502,15,772,17659,85579,17285,20.2,17115,5705
41019,2010,6,73,1109,22,764,17797,107667,29194,27.12,17944,4893
41029,2010,11,200,3519,36,1663,42684,203206,33532,16.5,18473,5644
41035,2010,4,82,1562,14,400,10553,66380,22196,33.44,16595,4741
41039,2010,19,232,3928,59,2756,67492,351715,53955,15.34,18511,5961
41041,2010,5,21,547,19,514,11479,46034,7013,15.23,9206,2422
41043,2010,8,93,2063,23,682,14450,116672,28180,24.15,14584,5072
41051,2010,27,362,6090,133,5530,136604,735334,92502,12.58,27234,5528
42001,2010,9,53,874,15,720,10902,101407,11466,11.31,11267,6760
42003,2010,134,1138,17514,204,13267,260528,1223348,351583,28.74,9129,5996
42005,2010,12,102,1644,16,491,7347,68941,3674,5.33,5745,4308
42007,2010,23,208,3123,27,1369,20085,170539,67605,39.64,7414,6316
42009,2010,10,85,1040,12,367,6216,49762,6537,13.14,4976,4146
42011,2010,30,220,4111,76,3687,59782,411442,63317,15.39,13714,5413
42013,2010,25,264,4045,18,1162,22196,127089,23261,18.3,5083,7060
42015,2010,13,97,1422,16,553,8824,62622,7590,12.12,4817,3913
42017,2010,47,976,15036,101,7668,151859,625249,212534,33.99,13303,6190
42019,2010,19,193,3441,30,1467,25726,183862,41421,22.53,9676,6128
42025,2010,10,57,965,11,439,8104,65249,7549,11.57,6524,5931
42029,2010,29,251,4102,68,5121,109164,498886,195262,39.14,17202,7336
42031,2010,8,111,1775,14,289,4490,39988,2758,6.9,4998,2856
42033,2010,20,153,2422,16,524,9779,81642,11640,14.26,4082,5102
42037,2010,12,98,1513,10,785,11227,67295,7456,11.08,5607,6729
42041,2010,19,166,2457,37,3495,59734,235406,46342,19.69,12389,6362
42043,2010,27,226,4019,53,3020,49220,268100,107615,40.14,9929,5058
42045,2010,51,341,5418,112,5187,121046,558979,114579,20.5,10960,4990
42047,2010,5,31,421,8,201,2925,31946,3039,9.51,6389,3993
42049,2010,38,292,4840,38,2496,43229,280566,73860,26.33,7383,7383
42051,2010,22,181,3201,29,1126,18659,136606,22600,16.54,6209,4710
